id,referencia,marca,capacidad,consumo,ciudad,responsable
4810,ACH43,kalley,1306,1472,Sabaneta,Carlos Zapata
6295,ACH43,rico,1807,1834,La estrella,Carlos Zapata
8784,ACH43,kalley,2035,2204,itagui,Martha builes
1690,ACH43,sony,1508,1767,La estrella,Carlos Zapata
8602,ACH01,rico,527,660,Envigado,Pedro Perez
4237,ACH22,sony,240,212,Medellin,Carlos Zapata
6519,ACH22,kalley,1974,1563,La estrella,Carlos Zapata
4096,ACH22,kalley,596,919,Envigado,Martha builes
9088,ACH43,kalley,1130,1087,Sabaneta,Carlos Zapata
8417,ACH22,kalley,829,735,Envigado,Jhon doe
9755,ACH22,rico,463,417,Medellin,Martha builes
6164,ACH22,sony,1505,1966,La estrella,Ana Rubio
3461,ACH43,rico,2227,2056,itagui,Ana Rubio
7873,ACH01,sony,1905,1981,La estrella,Carlos Zapata
9082,ACH22,sony,477,188,Medellin,Pedro Perez
9923,ACH01,rico,1518,1956,La estrella,Martha builes
2691,ACH01,rico,1935,1778,La estrella,Carlos Zapata
7983,ACH22,rico,402,181,Medellin,Ana Rubio
4447,ACH01,sony,640,520,Envigado,Jhon doe
7128,ACH01,rico,452,322,Medellin,Martha builes
6415,ACH01,sony,1453,1241,Sabaneta,Ana Rubio
5730,ACH43,kalley,351,405,Medellin,Jhon doe
5063,ACH01,sony,1538,1534,La estrella,Martha builes
2631,ACH22,rico,1656,1873,La estrella,Martha builes
4986,ACH01,rico,1046,1413,Sabaneta,Jhon doe
9251,ACH01,rico,2171,2094,itagui,Pedro Perez
2663,ACH22,kalley,1083,1278,Sabaneta,Pedro Perez
3130,ACH01,kalley,2470,2075,itagui,Jhon doe
1442,ACH01,sony,1089,1386,Sabaneta,Carlos Zapata
5038,ACH43,kalley,855,572,Envigado,Martha builes
5757,ACH01,sony,1225,1086,Sabaneta,Jhon doe
6466,ACH22,kalley,576,528,Envigado,Jhon doe
9401,ACH22,rico,1854,1945,La estrella,Carlos Zapata
6208,ACH43,sony,2128,2357,itagui,Jhon doe
7866,ACH43,rico,1405,1348,Sabaneta,Carlos Zapata
3923,ACH22,rico,821,675,Envigado,Jhon doe
9739,ACH43,rico,1552,1567,La estrella,Pedro Perez
8596,ACH01,sony,2019,2499,itagui,Jhon doe
3175,ACH43,kalley,673,632,Envigado,Pedro Perez
1997,ACH22,sony,1655,1621,La estrella,Pedro Perez
8352,ACH22,kalley,1279,1091,Sabaneta,Pedro Perez
3818,ACH01,rico,2337,2236,itagui,Carlos Zapata
398,ACH43,sony,1382,1105,Sabaneta,Pedro Perez
620,ACH22,sony,715,520,Envigado,Jhon doe
9384,ACH22,sony,2436,2347,itagui,Pedro Perez
3091,ACH01,sony,599,889,Envigado,Pedro Perez
9873,ACH22,sony,1453,1120,Sabaneta,Carlos Zapata
6204,ACH22,rico,286,123,Medellin,Jhon doe
8960,ACH22,rico,121,145,Medellin,Pedro Perez
5082,ACH43,kalley,2110,2447,itagui,Pedro Perez
8381,ACH22,rico,2156,2009,itagui,Carlos Zapata
5287,ACH43,rico,325,323,Medellin,Pedro Perez
5538,ACH22,kalley,571,524,Envigado,Martha builes
5622,ACH43,kalley,1622,1799,La estrella,Ana Rubio
3698,ACH43,rico,469,471,Medellin,Ana Rubio
3926,ACH01,kalley,941,542,Envigado,Carlos Zapata
701,ACH43,kalley,576,756,Envigado,Carlos Zapata
5183,ACH22,sony,197,171,Medellin,Pedro Perez
8608,ACH22,rico,965,507,Envigado,Jhon doe
9311,ACH01,rico,2338,2041,itagui,Martha builes
4517,ACH01,kalley,907,907,Envigado,Pedro Perez
8116,ACH43,kalley,1143,1190,Sabaneta,Jhon doe
6787,ACH22,kalley,1880,1669,La estrella,Jhon doe
489,ACH22,sony,2017,2143,itagui,Ana Rubio
8584,ACH22,sony,937,935,Envigado,Pedro Perez
1085,ACH22,rico,2166,2365,itagui,Jhon doe
9850,ACH01,rico,2052,2022,itagui,Pedro Perez
2310,ACH43,sony,1007,1436,Sabaneta,Ana Rubio
3180,ACH43,sony,120,325,Medellin,Martha builes
8387,ACH01,sony,1771,1780,La estrella,Carlos Zapata
6372,ACH43,sony,871,822,Envigado,Jhon doe
4140,ACH01,rico,774,927,Envigado,Pedro Perez
3926,ACH43,rico,1193,1382,Sabaneta,Carlos Zapata
900,ACH22,sony,1822,1615,La estrella,Pedro Perez
4733,ACH22,sony,684,742,Envigado,Jhon doe
9606,ACH43,kalley,2363,2223,itagui,Ana Rubio
5435,ACH01,kalley,2475,2212,itagui,Pedro Perez
6545,ACH22,sony,365,145,Medellin,Ana Rubio
2936,ACH01,sony,1068,1215,Sabaneta,Ana Rubio
6346,ACH22,rico,1357,1439,Sabaneta,Carlos Zapata
8022,ACH43,rico,652,899,Envigado,Ana Rubio
7942,ACH43,sony,545,914,Envigado,Pedro Perez
1747,ACH43,kalley,1427,1444,Sabaneta,Ana Rubio
2697,ACH22,rico,1047,1344,Sabaneta,Pedro Perez
8280,ACH43,kalley,948,638,Envigado,Ana Rubio
5923,ACH43,rico,2101,2303,itagui,Carlos Zapata
3911,ACH43,rico,225,452,Medellin,Ana Rubio
4426,ACH43,rico,193,406,Medellin,Martha builes
2964,ACH22,kalley,2382,2028,itagui,Ana Rubio
9923,ACH22,sony,679,637,Envigado,Jhon doe
2144,ACH01,rico,1476,1431,Sabaneta,Ana Rubio
8195,ACH22,kalley,1226,1120,Sabaneta,Jhon doe
7224,ACH22,kalley,2171,2034,itagui,Martha builes
563,ACH01,rico,394,451,Medellin,Martha builes
9271,ACH01,rico,1191,1222,Sabaneta,Ana Rubio
3250,ACH22,kalley,2406,2318,itagui,Carlos Zapata
1393,ACH22,kalley,419,134,Medellin,Carlos Zapata
4739,ACH01,rico,2315,2276,itagui,Pedro Perez
8204,ACH01,sony,1393,1070,Sabaneta,Martha builes
9172,ACH22,rico,321,384,Medellin,Martha builes
1421,ACH01,rico,364,265,Medellin,Ana Rubio
7820,ACH43,rico,962,912,Envigado,Pedro Perez
4279,ACH43,sony,662,832,Envigado,Jhon doe
726,ACH22,rico,1147,1346,Sabaneta,Jhon doe
7849,ACH22,sony,1553,1647,La estrella,Carlos Zapata
5657,ACH43,sony,1067,1284,Sabaneta,Ana Rubio
2681,ACH01,sony,657,927,Envigado,Ana Rubio
5160,ACH01,rico,1066,1153,Sabaneta,Carlos Zapata
9853,ACH43,sony,1465,1343,Sabaneta,Carlos Zapata
4232,ACH22,kalley,1062,1340,Sabaneta,Pedro Perez
2969,ACH01,rico,1203,1421,Sabaneta,Jhon doe
701,ACH43,sony,397,367,Medellin,Jhon doe
1727,ACH01,rico,1660,1868,La estrella,Carlos Zapata
3106,ACH01,kalley,863,997,Envigado,Martha builes
8709,ACH43,sony,709,888,Envigado,Pedro Perez
2347,ACH22,rico,383,360,Medellin,Ana Rubio
2864,ACH43,kalley,393,338,Medellin,Pedro Perez
9529,ACH01,rico,632,728,Envigado,Jhon doe
6343,ACH43,kalley,296,333,Medellin,Ana Rubio
6797,ACH22,kalley,1262,1467,Sabaneta,Martha builes
8729,ACH01,sony,1294,1279,Sabaneta,Carlos Zapata
5900,ACH01,kalley,947,892,Envigado,Jhon doe
9964,ACH43,kalley,1826,1714,La estrella,Pedro Perez
3701,ACH01,sony,1815,1996,La estrella,Carlos Zapata
5965,ACH43,sony,1148,1390,Sabaneta,Carlos Zapata
5779,ACH01,rico,1039,1344,Sabaneta,Martha builes
9224,ACH01,kalley,1046,1427,Sabaneta,Martha builes
4433,ACH22,kalley,1309,1023,Sabaneta,Martha builes
295,ACH43,rico,397,110,Medellin,Martha builes
923,ACH01,sony,2253,2034,itagui,Carlos Zapata
8699,ACH22,sony,861,644,Envigado,Jhon doe
1584,ACH01,kalley,980,529,Envigado,Pedro Perez
131,ACH43,sony,1873,1816,La estrella,Martha builes
7087,ACH22,rico,1137,1155,Sabaneta,Ana Rubio
5113,ACH01,rico,1855,1551,La estrella,Carlos Zapata
3613,ACH01,kalley,1738,1650,La estrella,Carlos Zapata
1318,ACH22,rico,1010,1428,Sabaneta,Jhon doe
1714,ACH22,rico,961,561,Envigado,Jhon doe
8681,ACH01,rico,115,228,Medellin,Carlos Zapata
2816,ACH22,sony,588,579,Envigado,Jhon doe
9255,ACH43,sony,1555,1707,La estrella,Martha builes
6336,ACH22,kalley,508,633,Envigado,Pedro Perez
4378,ACH22,sony,343,427,Medellin,Ana Rubio
4370,ACH22,sony,333,343,Medellin,Martha builes
6072,ACH43,rico,1161,1354,Sabaneta,Jhon doe
6821,ACH43,rico,308,406,Medellin,Martha builes
5929,ACH22,rico,1711,1590,La estrella,Pedro Perez
4635,ACH22,sony,2224,2009,itagui,Ana Rubio
2385,ACH01,sony,578,913,Envigado,Ana Rubio
9831,ACH22,kalley,975,985,Envigado,Carlos Zapata
4253,ACH01,sony,410,107,Medellin,Pedro Perez
8631,ACH43,kalley,918,934,Envigado,Martha builes
5099,ACH22,rico,1448,1150,Sabaneta,Jhon doe
1670,ACH22,sony,2003,2211,itagui,Jhon doe
5659,ACH22,kalley,982,817,Envigado,Pedro Perez
7730,ACH43,rico,436,139,Medellin,Carlos Zapata
5183,ACH43,sony,2481,2415,itagui,Jhon doe
3146,ACH01,rico,215,229,Medellin,Jhon doe
303,ACH43,rico,1653,1991,La estrella,Pedro Perez
2008,ACH22,rico,1842,1523,La estrella,Jhon doe
7107,ACH43,kalley,1819,1814,La estrella,Martha builes
1305,ACH01,kalley,844,545,Envigado,Jhon doe
8913,ACH43,kalley,1624,1568,La estrella,Jhon doe
6563,ACH01,sony,1010,1008,Sabaneta,Jhon doe
2123,ACH22,sony,261,242,Medellin,Martha builes
9127,ACH01,kalley,1603,1655,La estrella,Ana Rubio
9334,ACH22,sony,265,407,Medellin,Pedro Perez
2508,ACH01,kalley,399,261,Medellin,Pedro Perez
8407,ACH22,kalley,494,472,Medellin,Martha builes
7925,ACH22,sony,2311,2293,itagui,Jhon doe
8448,ACH01,rico,985,939,Envigado,Carlos Zapata
654,ACH43,kalley,1204,1211,Sabaneta,Martha builes
7235,ACH01,sony,951,988,Envigado,Jhon doe
1256,ACH01,kalley,253,209,Medellin,Ana Rubio
8557,ACH22,kalley,999,730,Envigado,Pedro Perez
2153,ACH01,kalley,312,389,Medellin,Carlos Zapata
4916,ACH01,rico,867,936,Envigado,Carlos Zapata
3473,ACH22,rico,2030,2405,itagui,Carlos Zapata
3524,ACH43,rico,1721,1853,La estrella,Pedro Perez
1587,ACH43,rico,1589,1638,La estrella,Ana Rubio
9487,ACH43,kalley,1611,1581,La estrella,Pedro Perez
165,ACH22,sony,146,237,Medellin,Pedro Perez
3579,ACH22,rico,385,371,Medellin,Pedro Perez
982,ACH43,rico,975,783,Envigado,Jhon doe
5943,ACH22,sony,1102,1005,Sabaneta,Carlos Zapata
6611,ACH43,rico,282,373,Medellin,Carlos Zapata
1911,ACH01,kalley,2010,2328,itagui,Martha builes
2417,ACH22,rico,837,518,Envigado,Pedro Perez
1376,ACH22,kalley,1454,1464,Sabaneta,Pedro Perez
6886,ACH22,rico,2287,2351,itagui,Ana Rubio
5373,ACH01,sony,611,655,Envigado,Ana Rubio
9195,ACH01,rico,872,666,Envigado,Carlos Zapata
8345,ACH01,rico,1733,1992,La estrella,Pedro Perez
4414,ACH01,kalley,2161,2224,itagui,Ana Rubio
2717,ACH22,rico,1803,1620,La estrella,Ana Rubio
6600,ACH22,kalley,640,657,Envigado,Martha builes
7909,ACH22,rico,1936,1869,La estrella,Pedro Perez
7907,ACH01,rico,1662,1505,La estrella,Carlos Zapata
8737,ACH43,rico,1927,1647,La estrella,Carlos Zapata
8392,ACH22,sony,117,269,Medellin,Ana Rubio
1331,ACH01,kalley,1096,1044,Sabaneta,Jhon doe
8169,ACH43,rico,1240,1114,Sabaneta,Ana Rubio
6139,ACH22,kalley,953,852,Envigado,Martha builes
4367,ACH01,rico,658,821,Envigado,Pedro Perez
394,ACH01,kalley,1803,1551,La estrella,Ana Rubio
8682,ACH01,kalley,161,348,Medellin,Ana Rubio
4395,ACH01,rico,704,730,Envigado,Ana Rubio
4392,ACH43,rico,2319,2287,itagui,Jhon doe
9221,ACH43,kalley,852,948,Envigado,Martha builes
7784,ACH22,kalley,1386,1268,Sabaneta,Martha builes
8329,ACH22,kalley,1331,1036,Sabaneta,Carlos Zapata
8220,ACH43,rico,1263,1032,Sabaneta,Ana Rubio
5027,ACH43,sony,2226,2139,itagui,Jhon doe
3594,ACH43,kalley,1711,1609,La estrella,Pedro Perez
4063,ACH43,sony,1618,1952,La estrella,Ana Rubio
7871,ACH01,rico,2123,2346,itagui,Carlos Zapata
8940,ACH01,sony,705,628,Envigado,Jhon doe
3076,ACH22,rico,651,614,Envigado,Martha builes
7694,ACH22,sony,1260,1295,Sabaneta,Ana Rubio
5205,ACH22,sony,1858,1734,La estrella,Martha builes
8294,ACH43,rico,1864,1910,La estrella,Carlos Zapata
4983,ACH43,sony,750,829,Envigado,Ana Rubio
7676,ACH43,kalley,1466,1119,Sabaneta,Pedro Perez
4400,ACH01,kalley,2200,2039,itagui,Ana Rubio
9773,ACH22,rico,2454,2223,itagui,Jhon doe
8906,ACH22,kalley,1481,1008,Sabaneta,Carlos Zapata
9977,ACH22,sony,691,548,Envigado,Carlos Zapata
7835,ACH22,kalley,1097,1443,Sabaneta,Jhon doe
9681,ACH22,rico,2214,2355,itagui,Jhon doe
8686,ACH22,kalley,2394,2052,itagui,Martha builes
7106,ACH22,sony,2246,2460,itagui,Ana Rubio
5247,ACH43,kalley,955,645,Envigado,Ana Rubio
1800,ACH01,sony,1078,1099,Sabaneta,Martha builes
5892,ACH43,rico,356,210,Medellin,Pedro Perez
7583,ACH01,sony,2098,2305,itagui,Carlos Zapata
7083,ACH22,rico,1328,1398,Sabaneta,Ana Rubio
7112,ACH43,rico,2066,2333,itagui,Carlos Zapata
1139,ACH01,rico,412,478,Medellin,Martha builes
1380,ACH01,sony,2221,2393,itagui,Jhon doe
3823,ACH01,rico,120,110,Medellin,Carlos Zapata
8294,ACH22,sony,1348,1219,Sabaneta,Martha builes
7804,ACH01,rico,882,714,Envigado,Martha builes
2861,ACH43,sony,555,767,Envigado,Carlos Zapata
4537,ACH43,sony,1126,1479,Sabaneta,Carlos Zapata
2170,ACH22,kalley,1182,1330,Sabaneta,Martha builes
5792,ACH22,rico,1976,1628,La estrella,Carlos Zapata
4926,ACH22,sony,373,310,Medellin,Jhon doe
6710,ACH43,kalley,401,362,Medellin,Martha builes
3316,ACH01,kalley,953,690,Envigado,Pedro Perez
2003,ACH22,kalley,491,160,Medellin,Carlos Zapata
6094,ACH22,sony,902,875,Envigado,Jhon doe
484,ACH01,kalley,1679,1612,La estrella,Ana Rubio
2278,ACH43,sony,2099,2434,itagui,Ana Rubio
1470,ACH22,sony,2243,2448,itagui,Carlos Zapata
2557,ACH43,kalley,290,279,Medellin,Carlos Zapata
9358,ACH22,rico,1193,1476,Sabaneta,Ana Rubio
7744,ACH43,kalley,1740,1830,La estrella,Carlos Zapata
474,ACH22,kalley,1634,1760,La estrella,Pedro Perez
7214,ACH01,sony,643,715,Envigado,Jhon doe
9206,ACH01,sony,1432,1093,Sabaneta,Jhon doe
9196,ACH22,kalley,985,574,Envigado,Ana Rubio
2303,ACH01,sony,2427,2404,itagui,Martha builes
2071,ACH01,kalley,1337,1188,Sabaneta,Martha builes
4764,ACH43,sony,2237,2024,itagui,Martha builes
9794,ACH22,kalley,436,304,Medellin,Martha builes
9361,ACH22,kalley,835,926,Envigado,Pedro Perez
1664,ACH01,kalley,1290,1297,Sabaneta,Carlos Zapata
2116,ACH22,sony,1315,1462,Sabaneta,Jhon doe
4521,ACH22,sony,507,911,Envigado,Pedro Perez
8071,ACH22,sony,2308,2016,itagui,Jhon doe
9461,ACH01,sony,1302,1130,Sabaneta,Jhon doe
994,ACH22,rico,337,438,Medellin,Ana Rubio
8042,ACH22,kalley,270,330,Medellin,Martha builes
2826,ACH01,rico,368,143,Medellin,Pedro Perez
4345,ACH43,rico,2238,2172,itagui,Ana Rubio
4880,ACH01,kalley,1672,1791,La estrella,Ana Rubio
1682,ACH22,sony,1047,1307,Sabaneta,Carlos Zapata
4942,ACH01,kalley,1377,1493,Sabaneta,Jhon doe
761,ACH01,rico,2378,2218,itagui,Pedro Perez
8189,ACH22,sony,175,191,Medellin,Carlos Zapata
3277,ACH22,kalley,1720,1790,La estrella,Carlos Zapata
5903,ACH43,rico,2168,2147,itagui,Pedro Perez
5233,ACH43,rico,114,295,Medellin,Carlos Zapata
5471,ACH43,rico,1074,1260,Sabaneta,Martha builes
7087,ACH01,rico,1125,1345,Sabaneta,Carlos Zapata
6742,ACH01,kalley,1978,1866,La estrella,Jhon doe
6645,ACH22,kalley,978,941,Envigado,Jhon doe
8658,ACH22,kalley,1444,1413,Sabaneta,Ana Rubio
1819,ACH43,kalley,1155,1216,Sabaneta,Carlos Zapata
2346,ACH43,kalley,1039,1026,Sabaneta,Carlos Zapata
2807,ACH43,rico,1327,1446,Sabaneta,Carlos Zapata
742,ACH01,kalley,1003,1342,Sabaneta,Carlos Zapata
1931,ACH01,sony,1385,1171,Sabaneta,Martha builes
9479,ACH01,rico,556,769,Envigado,Ana Rubio
550,ACH01,sony,952,864,Envigado,Ana Rubio
2332,ACH01,sony,1213,1033,Sabaneta,Ana Rubio
5246,ACH01,sony,2265,2309,itagui,Jhon doe
3960,ACH43,kalley,2272,2043,itagui,Carlos Zapata
6451,ACH01,rico,252,361,Medellin,Martha builes
3592,ACH22,sony,837,881,Envigado,Pedro Perez
4076,ACH22,rico,1895,1942,La estrella,Carlos Zapata
6019,ACH01,sony,563,950,Envigado,Jhon doe
7128,ACH43,rico,1370,1337,Sabaneta,Martha builes
248,ACH22,rico,406,224,Medellin,Martha builes
5224,ACH01,sony,2249,2345,itagui,Jhon doe
7767,ACH22,rico,1441,1096,Sabaneta,Martha builes
7859,ACH01,sony,1773,1604,La estrella,Carlos Zapata
5539,ACH43,rico,1208,1279,Sabaneta,Pedro Perez
1148,ACH01,kalley,1168,1132,Sabaneta,Martha builes
4994,ACH22,rico,458,370,Medellin,Ana Rubio
4160,ACH43,sony,799,905,Envigado,Carlos Zapata
9506,ACH22,kalley,2080,2258,itagui,Pedro Perez
1109,ACH43,kalley,129,352,Medellin,Jhon doe
9072,ACH22,kalley,1183,1055,Sabaneta,Carlos Zapata
2944,ACH22,kalley,2164,2319,itagui,Ana Rubio
1072,ACH43,sony,864,552,Envigado,Carlos Zapata
4119,ACH01,sony,823,770,Envigado,Jhon doe
6596,ACH43,sony,1030,1140,Sabaneta,Ana Rubio
7574,ACH01,rico,1675,1511,La estrella,Carlos Zapata
6897,ACH01,kalley,1721,1557,La estrella,Ana Rubio
7836,ACH22,sony,1645,1590,La estrella,Pedro Perez
2028,ACH01,rico,1036,1133,Sabaneta,Pedro Perez
1216,ACH22,kalley,2218,2004,itagui,Ana Rubio
5637,ACH22,sony,2110,2299,itagui,Ana Rubio
6653,ACH22,kalley,1656,1781,La estrella,Pedro Perez
2976,ACH43,rico,2094,2251,itagui,Jhon doe
7579,ACH01,rico,142,204,Medellin,Carlos Zapata
113,ACH22,sony,1789,1984,La estrella,Martha builes
9373,ACH43,kalley,414,390,Medellin,Jhon doe
4271,ACH43,kalley,678,722,Envigado,Martha builes
7327,ACH43,kalley,514,655,Envigado,Martha builes
3487,ACH22,rico,1095,1415,Sabaneta,Pedro Perez
3594,ACH01,kalley,1248,1345,Sabaneta,Ana Rubio
1893,ACH43,sony,1482,1363,Sabaneta,Martha builes
8808,ACH01,sony,1002,1104,Sabaneta,Pedro Perez
2785,ACH22,kalley,2058,2338,itagui,Pedro Perez
3030,ACH22,kalley,2315,2454,itagui,Carlos Zapata
5573,ACH22,kalley,1084,1047,Sabaneta,Pedro Perez
4300,ACH22,kalley,2379,2324,itagui,Pedro Perez
2562,ACH22,sony,1857,1950,La estrella,Martha builes
4613,ACH01,rico,115,285,Medellin,Martha builes
3679,ACH22,sony,2195,2304,itagui,Jhon doe
9772,ACH43,kalley,1293,1118,Sabaneta,Carlos Zapata
6963,ACH22,sony,1659,1710,La estrella,Pedro Perez
6176,ACH01,kalley,1767,1850,La estrella,Martha builes
4409,ACH22,rico,2423,2139,itagui,Pedro Perez
3797,ACH22,kalley,629,754,Envigado,Martha builes
9659,ACH43,kalley,564,753,Envigado,Ana Rubio
2036,ACH43,kalley,668,911,Envigado,Ana Rubio
7900,ACH43,sony,1963,1540,La estrella,Ana Rubio
8555,ACH43,rico,1263,1317,Sabaneta,Carlos Zapata
169,ACH22,sony,1695,1748,La estrella,Jhon doe
9019,ACH43,kalley,1730,1831,La estrella,Martha builes
8335,ACH01,kalley,1971,1967,La estrella,Ana Rubio
9605,ACH01,sony,645,725,Envigado,Martha builes
2708,ACH01,sony,2300,2318,itagui,Ana Rubio
7873,ACH22,sony,773,863,Envigado,Carlos Zapata
5406,ACH01,sony,2023,2020,itagui,Carlos Zapata
272,ACH01,kalley,467,129,Medellin,Martha builes
5128,ACH22,sony,1200,1120,Sabaneta,Carlos Zapata
4062,ACH01,kalley,791,907,Envigado,Carlos Zapata
5034,ACH43,kalley,2347,2318,itagui,Pedro Perez
3988,ACH22,kalley,1924,1503,La estrella,Pedro Perez
6142,ACH22,kalley,331,467,Medellin,Pedro Perez
3330,ACH43,kalley,1822,1928,La estrella,Martha builes
5080,ACH43,sony,218,167,Medellin,Pedro Perez
6888,ACH43,kalley,2491,2470,itagui,Jhon doe
7983,ACH01,sony,1688,1613,La estrella,Martha builes
1310,ACH43,kalley,1923,1710,La estrella,Ana Rubio
8519,ACH43,sony,1613,1602,La estrella,Pedro Perez
4854,ACH22,sony,2189,2439,itagui,Jhon doe
3411,ACH22,sony,1337,1151,Sabaneta,Martha builes
5828,ACH43,rico,955,549,Envigado,Pedro Perez
8443,ACH01,rico,1682,1805,La estrella,Pedro Perez
2164,ACH01,rico,1956,1519,La estrella,Ana Rubio
6551,ACH43,rico,672,894,Envigado,Carlos Zapata
5983,ACH43,sony,185,328,Medellin,Jhon doe
6947,ACH43,rico,973,751,Envigado,Carlos Zapata
1879,ACH43,sony,486,119,Medellin,Ana Rubio
8417,ACH22,kalley,245,324,Medellin,Jhon doe
5120,ACH01,rico,1255,1342,Sabaneta,Pedro Perez
6266,ACH43,sony,213,113,Medellin,Ana Rubio
5815,ACH01,kalley,2442,2029,itagui,Carlos Zapata
8021,ACH43,kalley,1980,1537,La estrella,Pedro Perez
5416,ACH22,rico,744,803,Envigado,Pedro Perez
5828,ACH43,rico,1079,1180,Sabaneta,Jhon doe
6684,ACH22,kalley,583,789,Envigado,Carlos Zapata
1590,ACH22,kalley,1894,1791,La estrella,Jhon doe
3769,ACH22,rico,1169,1289,Sabaneta,Martha builes
4474,ACH01,rico,1400,1213,Sabaneta,Carlos Zapata
1660,ACH01,kalley,1105,1448,Sabaneta,Martha builes
6901,ACH01,sony,1065,1265,Sabaneta,Carlos Zapata
384,ACH43,kalley,1155,1319,Sabaneta,Pedro Perez
657,ACH43,rico,1208,1380,Sabaneta,Carlos Zapata
3629,ACH43,rico,2074,2126,itagui,Ana Rubio
5392,ACH01,kalley,1088,1368,Sabaneta,Pedro Perez
5517,ACH01,sony,1535,1523,La estrella,Jhon doe
3260,ACH01,kalley,1954,1511,La estrella,Carlos Zapata
7409,ACH43,rico,1537,1793,La estrella,Pedro Perez
6905,ACH22,rico,704,641,Envigado,Carlos Zapata
4176,ACH01,kalley,382,413,Medellin,Ana Rubio
9457,ACH01,rico,589,988,Envigado,Ana Rubio
541,ACH01,rico,898,563,Envigado,Jhon doe
6155,ACH22,kalley,1284,1405,Sabaneta,Jhon doe
9918,ACH01,kalley,256,282,Medellin,Ana Rubio
3442,ACH22,sony,2467,2113,itagui,Martha builes
5196,ACH01,kalley,300,252,Medellin,Pedro Perez
3401,ACH01,sony,1081,1110,Sabaneta,Carlos Zapata
4283,ACH01,kalley,1681,1905,La estrella,Jhon doe
2026,ACH22,sony,2176,2338,itagui,Jhon doe
7081,ACH01,rico,1950,1573,La estrella,Pedro Perez
4694,ACH43,sony,331,453,Medellin,Carlos Zapata
8171,ACH43,rico,2140,2046,itagui,Ana Rubio
4867,ACH01,kalley,1012,1130,Sabaneta,Ana Rubio
7179,ACH22,rico,535,627,Envigado,Carlos Zapata
8353,ACH43,sony,1590,1574,La estrella,Martha builes
1065,ACH43,sony,1697,1961,La estrella,Martha builes
9281,ACH22,sony,2302,2286,itagui,Martha builes
4247,ACH43,kalley,2436,2343,itagui,Jhon doe
5204,ACH22,kalley,927,713,Envigado,Martha builes
9670,ACH43,sony,434,128,Medellin,Jhon doe
8086,ACH22,rico,1494,1077,Sabaneta,Carlos Zapata
6171,ACH43,sony,1877,1552,La estrella,Martha builes
9623,ACH43,kalley,1521,1981,La estrella,Pedro Perez
8679,ACH43,rico,2290,2046,itagui,Martha builes
5012,ACH01,kalley,1773,1530,La estrella,Pedro Perez
3301,ACH01,rico,2302,2500,itagui,Carlos Zapata
8969,ACH22,kalley,994,723,Envigado,Ana Rubio
3866,ACH01,rico,1985,1663,La estrella,Pedro Perez
8255,ACH01,kalley,1451,1464,Sabaneta,Jhon doe
2037,ACH43,kalley,1635,1867,La estrella,Pedro Perez
5404,ACH22,sony,2060,2158,itagui,Ana Rubio
8062,ACH01,kalley,2361,2327,itagui,Martha builes
1068,ACH01,rico,2009,2209,itagui,Martha builes
6005,ACH22,kalley,233,308,Medellin,Pedro Perez
5453,ACH43,rico,2468,2310,itagui,Ana Rubio
2834,ACH43,rico,1296,1182,Sabaneta,Martha builes
5092,ACH43,rico,1796,1783,La estrella,Martha builes
5011,ACH01,rico,835,992,Envigado,Ana Rubio
6435,ACH43,kalley,2430,2176,itagui,Jhon doe
4364,ACH43,rico,1375,1356,Sabaneta,Martha builes
569,ACH43,kalley,406,311,Medellin,Ana Rubio
3901,ACH01,sony,1038,1428,Sabaneta,Martha builes
9671,ACH43,kalley,1230,1158,Sabaneta,Ana Rubio
9315,ACH22,kalley,2105,2089,itagui,Martha builes
112,ACH43,rico,2423,2415,itagui,Martha builes
725,ACH43,rico,195,304,Medellin,Pedro Perez
4069,ACH22,kalley,1545,1589,La estrella,Carlos Zapata
8727,ACH01,kalley,1175,1175,Sabaneta,Carlos Zapata
9158,ACH43,sony,250,295,Medellin,Ana Rubio
7513,ACH22,sony,699,892,Envigado,Jhon doe
8598,ACH43,rico,109,291,Medellin,Jhon doe
2888,ACH43,rico,1988,1744,La estrella,Ana Rubio
8286,ACH22,rico,1382,1448,Sabaneta,Jhon doe
3076,ACH22,kalley,1114,1393,Sabaneta,Martha builes
5892,ACH43,rico,1578,1948,La estrella,Martha builes
9464,ACH01,rico,134,148,Medellin,Martha builes
3713,ACH01,rico,864,677,Envigado,Carlos Zapata
7157,ACH01,sony,2383,2459,itagui,Jhon doe
5607,ACH43,rico,445,148,Medellin,Martha builes
5436,ACH22,rico,351,407,Medellin,Pedro Perez
4908,ACH43,rico,947,736,Envigado,Jhon doe
2369,ACH22,rico,1953,1527,La estrella,Pedro Perez
6525,ACH01,kalley,809,812,Envigado,Ana Rubio
142,ACH22,rico,1147,1183,Sabaneta,Martha builes
1171,ACH22,sony,1200,1019,Sabaneta,Jhon doe
6535,ACH01,sony,233,176,Medellin,Pedro Perez
9123,ACH43,sony,2002,2254,itagui,Carlos Zapata
5390,ACH01,sony,1687,1794,La estrella,Carlos Zapata
4401,ACH43,rico,1025,1182,Sabaneta,Martha builes
8004,ACH22,sony,2406,2401,itagui,Martha builes
6243,ACH43,rico,104,228,Medellin,Carlos Zapata
446,ACH22,sony,763,892,Envigado,Carlos Zapata
3259,ACH01,kalley,1624,1758,La estrella,Jhon doe
